order_no,item_name,order_time
007D23062100015685,JAHE ,6/21/2023 10:31
007D23062100015686,TEH TAWAR ,6/21/2023 11:15
007D23062100015687,KOPI ,6/21/2023 11:40
007D23062100015687,SINGKONG KEJU ,6/21/2023 11:40
007D23062100015688,KOPI ,6/21/2023 12:28
007D23062100015688,AIR MINERAL RON 88,6/21/2023 12:28
007D23062100015689,KACANG BAWANG,6/21/2023 12:29
007D23062100015690,Coffee Hazelnut ,6/21/2023 13:48
007D23062100015690,PISANG GORENG CRISPY ,6/21/2023 13:48
007D23062100015691,KOPI ,6/21/2023 13:51
007D23062100015691,Cappucino Latte ,6/21/2023 13:51
007D23062100015691,SINGKONG KEJU ,6/21/2023 13:51
007D23062100015691,KENTANG ,6/21/2023 13:51
007D23062100015692,NASI GORENG ,6/21/2023 14:24
007D23062100015693,KOPI ,6/21/2023 14:48
007D23062100015693,KOPI ,6/21/2023 14:48
007D23062100015693,AIR MINERAL RON 88,6/21/2023 14:48
007D23062100015694,INTEL ,6/21/2023 15:24
007D23062100015695,KOPI ,6/21/2023 17:49
007D23062100015696,KOPI ,6/21/2023 18:04
007D23062100015697,NASI GORENG ,6/21/2023 18:43
007D23062100015697,INTEL ,6/21/2023 18:43
007D23062100015697,KOPI ,6/21/2023 18:43
007D23062100015697,TEH TAWAR ,6/21/2023 18:43
007D23062100015697,JERUK ,6/21/2023 18:43
007D23062100015698,TEH TAWAR ,6/21/2023 19:05
007D23062100015699,KOPI ,6/21/2023 19:05
007D23062100015700,KOPI ,6/21/2023 19:09
007D23062100015701,KOPI ,6/21/2023 19:47
007D23062100015702,KOPI ,6/21/2023 20:02
007D23062100015702,New Thai Tea ,6/21/2023 20:02
007D23062100015703,KOPI ,6/21/2023 20:03
007D23062100015703,ROTI BAKAR ,6/21/2023 20:03
007D23062100015704,ROTI BAKAR ,6/21/2023 20:05
007D23062100015705,Milkshake Greentea ,6/21/2023 20:11
007D23062100015706,KOPI ,6/21/2023 20:14
007D23062100015706,KOPI HITAM ,6/21/2023 20:14
007D23062100015707,KOPI ,6/21/2023 20:19
007D23062100015707,MILKSHAKE ,6/21/2023 20:19
007D23062100015707,JERUK ,6/21/2023 20:19
007D23062100015707,TAHU ,6/21/2023 20:19
007D23062100015708,KOPI ,6/21/2023 20:20
007D23062100015710,AIR MINERAL RON 88,6/21/2023 20:21
007D23062100015711,KOPI ,6/21/2023 20:33
007D23062100015712,TEH TAWAR ,6/21/2023 21:14
007D23062100015713,SUSU SODA ,6/21/2023 21:26
007D23062100015713,KOPI ,6/21/2023 21:26
007D23062100015713,KOPI ,6/21/2023 21:26
007D23062100015713,MILKSHAKE ,6/21/2023 21:26
007D23062100015713,AIR MINERAL RON 88,6/21/2023 21:26
007D23062100015714,KOPI ,6/21/2023 21:46
007D23062100015714,ROTI BAKAR ,6/21/2023 21:46
007D23062100015715,Milkshake Red Velvet ,6/21/2023 21:50
007D23062100015716,SUSU COKLAT ,6/21/2023 21:52
007D23062100015717,Ice Cream Mix,6/21/2023 22:35
007D23062100015717,Matcha latte ,6/21/2023 22:35
007D23062100015717,SIRUP ,6/21/2023 22:35
007D23062100015717,CIRENG ,6/21/2023 22:35
007D23062100015717,KENTANG ,6/21/2023 22:35
007D23062100015718,KOPI ,6/21/2023 22:38
007D23062100015718,SUSU SIRUP ,6/21/2023 22:38
007D23062100015718,PISANG GORENG CRISPY ,6/21/2023 22:38
007D23062100015719,Ice Cream Roti ,6/21/2023 22:49
007D23062100015720,MIX MAX ANGGUR MERAH,6/21/2023 23:18
007D23062100015721,KOPI ,6/21/2023 23:46
007D23062100015721,SUSU SODA ,6/21/2023 23:46
007D23062100015721,SUSU SIRUP ,6/21/2023 23:46
007D23062100015721,KOPI ,6/21/2023 23:46
007D23062100015721,SODA GEMBIRA ,6/21/2023 23:46
007D23062100015721,INDOMIE TANTE ,6/21/2023 23:46
007D23062100015721,TEH TAWAR ,6/21/2023 23:46
007D23062100015722,KOPI REMPAH ,6/21/2023 23:52
007D23062100015723,KOPI ,6/21/2023 23:58
007D23062200015724,Coffee Hazelnut ,6/22/2023 0:11
007D23062200015725,NASI GORENG ,6/22/2023 0:13
007D23062200015725,TEH TAWAR ,6/22/2023 0:13
007D23062200015726,Ice Cream Mix,6/22/2023 0:54
007D23062200015726,KOPI COKLAT (tanpa ampas) ,6/22/2023 0:54
007D23062200015726,PROST ,6/22/2023 0:54
007D23062200015726,KOPI ,6/22/2023 0:54
007D23062200015726,KOPI ,6/22/2023 0:54
007D23062200015726,ORONAMIN C,6/22/2023 0:54
007D23062200015727,KOPI ,6/22/2023 0:57
007D23062200015728,Milk Tea ,6/22/2023 2:12
007D23062200015728,MILKSHAKE ,6/22/2023 2:12
007D23062200015728,JERUK ,6/22/2023 2:12
007D23062200015728,New Thai Tea ,6/22/2023 2:12
007D23062200015728,KENTANG ,6/22/2023 2:12
007D23062200015728,SINGKONG KEJU ,6/22/2023 2:12
007D23062200015728,AROMA BOLD 12,6/22/2023 2:12
007D23062200015729,KOPI ,6/22/2023 3:12
007D23062200015729,SODA GEMBIRA ,6/22/2023 3:12
007D23062200015729,TEH TAWAR ,6/22/2023 3:12
007D23062200015730,62 ( noms snack 2000 ),6/22/2023 3:46
007D23062200015730,SALE PISANG,6/22/2023 3:46
007D23062200015731,INTEL ,6/22/2023 7:43
007D23062200015731,INTEL ,6/22/2023 7:43
007D23062200015731,TEH TAWAR ,6/22/2023 7:43
007D23062200015731,TAHU ,6/22/2023 7:43
007D23062200015732,KOPI ,6/22/2023 7:45
007D23062200015733,AIR MINERAL RON 88,6/22/2023 8:56
007D23062200015734,NASI GORENG ,6/22/2023 9:11
007D23062200015735,JAHE ,6/22/2023 10:10
007D23062200015736,AIR MINERAL RON 88,6/22/2023 10:35
007D23062200015737,KOPI ,6/22/2023 11:26
007D23062200015738,KOPI ,6/22/2023 13:40
007D23062200015739,JERUK ,6/22/2023 13:48
007D23062200015740,TAHU ,6/22/2023 14:25
007D23062200015741,NASI GORENG ,6/22/2023 14:51
007D23062200015741,TEH TAWAR ,6/22/2023 14:51
007D23062200015741,KACANG BAWANG,6/22/2023 14:51
007D23062200015741,JERUK ,6/22/2023 14:51
007D23062200015742,JERUK ,6/22/2023 15:55
007D23062200015742,KENTANG ,6/22/2023 15:55
007D23062200015743,NASI GORENG ,6/22/2023 16:06
007D23062200015744,INTEL KEJU ,6/22/2023 16:34
007D23062200015745,KENTANG ,6/22/2023 16:44
007D23062200015746,KOPI HITAM ,6/22/2023 16:46
007D23062200015747,AIR MINERAL RON 88,6/22/2023 16:47
007D23062200015748,Coffee Hazelnut ,6/22/2023 16:50
007D23062200015748,KOPI ,6/22/2023 16:50
007D23062200015748,Cappucino Latte ,6/22/2023 16:50
007D23062200015748,SODA GEMBIRA ,6/22/2023 16:50
007D23062200015750,JERUK ,6/22/2023 16:58
007D23062200015751,KOPI ,6/22/2023 17:14
007D23062200015751,JOSUA ,6/22/2023 17:14
007D23062200015751,SINGKONG KEJU ,6/22/2023 17:14
007D23062200015751,KOPI HITAM ,6/22/2023 17:14
007D23062200015752,KENTANG ,6/22/2023 17:17
007D23062200015753,KOPI ,6/22/2023 17:33
007D23062200015753,Cappucino Latte ,6/22/2023 17:33
007D23062200015754,DANCOW COKLAT ,6/22/2023 17:35
007D23062200015754,TAHU ,6/22/2023 17:35
007D23062200015754,JERUK ,6/22/2023 17:35
007D23062200015755,KOPI ,6/22/2023 18:06
007D23062200015756,KOPI ,6/22/2023 18:08
007D23062200015757,AIR MINERAL RON 88,6/22/2023 18:20
007D23062200015757,INTEL ,6/22/2023 18:20
007D23062200015758,KOPI ,6/22/2023 18:42
007D23062200015759,MILKSHAKE ,6/22/2023 18:54
007D23062200015760,KENTANG ,6/22/2023 18:57
007D23062200015760,TEH TAWAR ,6/22/2023 18:57
007D23062200015760,ROTI BAKAR ,6/22/2023 18:57
007D23062200015760,KOPI ,6/22/2023 18:57
007D23062200015760,62 ( noms snack 2000 ),6/22/2023 18:57
007D23062200015761,New Lemon tea ,6/22/2023 19:45
007D23062200015761,Matcha latte ,6/22/2023 19:45
007D23062200015762,KOPI ,6/22/2023 19:52
007D23062200015762,TEH TAWAR ,6/22/2023 19:52
007D23062200015763,KENTANG ,6/22/2023 20:02
007D23062200015763,MILKSHAKE ,6/22/2023 20:02
007D23062200015763,KOPI ,6/22/2023 20:02
007D23062200015763,kopi bubuk,6/22/2023 20:02
007D23062200015764,KOPI ,6/22/2023 20:07
007D23062200015764,KOPI ,6/22/2023 20:07
007D23062200015764,SUSU PUTIH ,6/22/2023 20:07
007D23062200015765,TAHU ,6/22/2023 20:09
007D23062200015765,JERUK ,6/22/2023 20:09
007D23062200015765,New Red Velvet ,6/22/2023 20:09
007D23062200015766,AIR MINERAL RON 88,6/22/2023 20:11
007D23062200015766,DANCOW COKLAT ,6/22/2023 20:11
007D23062200015767,KOPI ,6/22/2023 20:21
007D23062200015767,New Lemon tea ,6/22/2023 20:21
007D23062200015768,KOPI ,6/22/2023 20:28
007D23062200015768,Cappucino Latte ,6/22/2023 20:28
007D23062200015768,SALE PISANG,6/22/2023 20:28
007D23062200015769,INTEL ,6/22/2023 20:36
007D23062200015769,NASI ADD ON,6/22/2023 20:36
007D23062200015770,KOPI ,6/22/2023 20:42
007D23062200015770,KOPI ,6/22/2023 20:42
007D23062200015771,SODA GEMBIRA ,6/22/2023 20:50
007D23062200015772,TEH TAWAR ,6/22/2023 20:50
007D23062200015772,MILKSHAKE ,6/22/2023 20:50
007D23062200015773,ROTI BAKAR ,6/22/2023 21:00
007D23062200015774,NASI GORENG ,6/22/2023 21:03
007D23062200015774,TEH TAWAR ,6/22/2023 21:03
007D23062200015775,INTEL ,6/22/2023 21:19
007D23062200015775,JAHE ,6/22/2023 21:19
007D23062200015775,TEH TAWAR ,6/22/2023 21:19
007D23062200015776,JUICE ALPUKAT,6/22/2023 21:26
007D23062200015776,KENTANG ,6/22/2023 21:26
007D23062200015777,62 ( noms snack 2000 ),6/22/2023 21:28
007D23062200015777,KACANG BAWANG,6/22/2023 21:28
007D23062200015778,KOPI ,6/22/2023 21:29
007D23062200015778,KOPI ,6/22/2023 21:29
007D23062200015778,KOPI ,6/22/2023 21:29
007D23062200015778,TEH TAWAR ,6/22/2023 21:29
007D23062200015779,New Lemon tea ,6/22/2023 21:36
007D23062200015779,TEH TAWAR ,6/22/2023 21:36
007D23062200015780,CIRENG ,6/22/2023 21:54
007D23062200015781,JAHE ,6/22/2023 21:57
007D23062200015781,SODA GEMBIRA ,6/22/2023 21:57
007D23062200015782,AIR MINERAL RON 88,6/22/2023 22:05
007D23062200015783,KOPI ,6/22/2023 22:07
007D23062200015783,AIR MINERAL RON 88,6/22/2023 22:07
007D23062200015784,AIR MINERAL RON 88,6/22/2023 22:08
007D23062200015785,Cappucino Latte ,6/22/2023 22:09
007D23062200015785,INTEL ,6/22/2023 22:09
007D23062200015785,Matcha latte ,6/22/2023 22:09
007D23062200015786,AIR MINERAL RON 88,6/22/2023 22:18
007D23062200015786,TEH TAWAR ,6/22/2023 22:18
007D23062200015787,CLASS MILD 12,6/22/2023 22:19
007D23062200015788,TEH TAWAR ,6/22/2023 22:33
007D23062200015788,AIR MINERAL RON 88,6/22/2023 22:33
007D23062200015789,KENTANG ,6/22/2023 22:37
007D23062200015790,KOPI ,6/22/2023 22:38
007D23062200015790,KOPI ,6/22/2023 22:38
007D23062200015791,JAHE ,6/22/2023 22:45
007D23062200015791,KOPI ,6/22/2023 22:45
007D23062200015792,INDOMIE TANTE ,6/22/2023 23:19
007D23062200015792,TEH TAWAR ,6/22/2023 23:19
007D23062200015793,TEH TAWAR ,6/22/2023 23:25
007D23062200015793,TAHU ,6/22/2023 23:25
007D23062200015794,KOPI ,6/22/2023 23:26
007D23062300015795,AIR MINERAL RON 88,6/23/2023 0:24
007D23062300015796,KOPI ,6/23/2023 0:36
007D23062300015796,TAHU ,6/23/2023 0:36
007D23062300015796,INDOMIE TANTE ,6/23/2023 0:36
007D23062300015797,AIR MINERAL RON 88,6/23/2023 1:41
007D23062300015798,NASI GORENG ,6/23/2023 1:47
007D23062300015798,TEH TAWAR ,6/23/2023 1:47
007D23062300015798,62 ( noms snack 2000 ),6/23/2023 1:47
007D23062300015798,INTEL ,6/23/2023 1:47
007D23062300015798,INTEL ,6/23/2023 1:47
007D23062300015798,TEH TAWAR ,6/23/2023 1:47
007D23062300015799,KOPI ,6/23/2023 4:14
007D23062300015799,KOPI ,6/23/2023 4:14
007D23062300015800,PROST ,6/23/2023 4:31
007D23062300015800,MIE NYEMEK ,6/23/2023 4:31
007D23062300015800,TEH TAWAR ,6/23/2023 4:31
007D23062300015801,KOPI ,6/23/2023 7:21
007D23062300015802,JAHE ,6/23/2023 10:04
007D23062300015802,AIR MINERAL RON 88,6/23/2023 10:04
007D23062300015803,TEH TAWAR ,6/23/2023 10:41
007D23062300015804,TEH TAWAR ,6/23/2023 10:59
007D23062300015804,SALE PISANG,6/23/2023 10:59
007D23062300015805,62 ( noms snack 2000 ),6/23/2023 11:00
007D23062300015806,INTEL ,6/23/2023 11:03
007D23062300015807,INDOMIE TANTE ,6/23/2023 11:13
007D23062300015808,CIRENG ,6/23/2023 11:46
007D23062300015809,NASI GORENG ,6/23/2023 11:57
007D23062300015809,KOPI ,6/23/2023 11:57
007D23062300015809,NASI ADD ON,6/23/2023 11:57
007D23062300015809,INDOMIE TANTE ,6/23/2023 11:57
007D23062300015809,INTEL ,6/23/2023 11:57
007D23062300015810,SALE PISANG,6/23/2023 12:00
007D23062300015811,KOPI ,6/23/2023 12:00
007D23062300015811,AIR MINERAL RON 88,6/23/2023 12:00
007D23062300015812,KOPI ,6/23/2023 12:01
007D23062300015813,KENTANG ,6/23/2023 12:02
007D23062300015813,Royal Chocolate ,6/23/2023 12:02
007D23062300015813,KOPI ,6/23/2023 12:02
007D23062300015814,SUSU SODA ,6/23/2023 12:27
007D23062300015814,MILKSHAKE ,6/23/2023 12:27
007D23062300015814,INTEL ,6/23/2023 12:27
007D23062300015815,KENTANG ,6/23/2023 12:28
007D23062300015816,KOPI ,6/23/2023 12:33
007D23062300015816,KACANG BAWANG,6/23/2023 12:33
007D23062300015816,TAHU ,6/23/2023 12:33
007D23062300015816,TEH TAWAR ,6/23/2023 12:33
007D23062300015817,62 ( noms snack 2000 ),6/23/2023 13:57
007D23062300015818,JAHE ,6/23/2023 14:25
007D23062300015818,SUSU PUTIH ,6/23/2023 14:25
007D23062300015818,KACANG BAWANG,6/23/2023 14:25
007D23062300015819,KOPI ,6/23/2023 15:47
007D23062300015820,KOPI ,6/23/2023 15:48
007D23062300015821,KOPI ,6/23/2023 15:48
007D23062300015821,AIR MINERAL RON 88,6/23/2023 15:48
007D23062300015822,JAHE ,6/23/2023 15:52
007D23062300015822,KOPI ,6/23/2023 15:52
007D23062300015823,KOPI ,6/23/2023 16:01
007D23062300015824,TEH TAWAR ,6/23/2023 16:04
007D23062300015825,KOPI ,6/23/2023 16:49
007D23062300015825,KOPI ,6/23/2023 16:49
007D23062300015825,KOPI ,6/23/2023 16:49
007D23062300015826,INTEL ,6/23/2023 17:02
007D23062300015826,TEH TAWAR ,6/23/2023 17:02
007D23062300015826,INTEL ,6/23/2023 17:02
007D23062300015826,NUGGET ,6/23/2023 17:02
007D23062300015826,TAHU ,6/23/2023 17:02
007D23062300015826,Milkshake Red Velvet ,6/23/2023 17:02
007D23062300015827,Cappucino Latte ,6/23/2023 17:38
007D23062300015828,KOPI ,6/23/2023 17:43
007D23062300015828,MILKSHAKE ,6/23/2023 17:43
007D23062300015828,CIRENG ,6/23/2023 17:43
007D23062300015828,NASI GORENG ,6/23/2023 17:43
007D23062300015829,MILKSHAKE ,6/23/2023 17:46
007D23062300015829,INTEL ,6/23/2023 17:46
007D23062300015830,SIRUP ,6/23/2023 18:12
007D23062300015831,KOPI ,6/23/2023 18:47
007D23062300015832,NASI GORENG ,6/23/2023 18:52
007D23062300015832,KOPI ,6/23/2023 18:52
007D23062300015832,KOPI ,6/23/2023 18:52
007D23062300015833,NASI GORENG ,6/23/2023 18:56
007D23062300015834,KOPI ,6/23/2023 19:27
007D23062300015835,KOPI HITAM ,6/23/2023 19:29
007D23062300015835,KOPI ,6/23/2023 19:29
007D23062300015835,KENTANG ,6/23/2023 19:29
007D23062300015835,NUGGET ,6/23/2023 19:29
007D23062300015836,KOPI REMPAH ,6/23/2023 19:33
007D23062300015836,SINGKONG KEJU ,6/23/2023 19:33
007D23062300015837,KOPI COKLAT (tanpa ampas) ,6/23/2023 20:06
007D23062300015837,KOPI ,6/23/2023 20:06
007D23062300015838,KOPI ,6/23/2023 20:10
007D23062300015838,KOPI HITAM ,6/23/2023 20:10
007D23062300015839,KOPI ,6/23/2023 20:12
007D23062300015839,KOPI ,6/23/2023 20:12
007D23062300015839,NASI GORENG ,6/23/2023 20:12
007D23062300015839,INDOMIE TANTE ,6/23/2023 20:12
007D23062300015839,AIR MINERAL RON 88,6/23/2023 20:12
007D23062300015839,Bintang Pilsener Original ,6/23/2023 20:12
007D23062300015840,MILKSHAKE ,6/23/2023 20:20
007D23062300015840,KENTANG ,6/23/2023 20:20
007D23062300015840,TEH TAWAR ,6/23/2023 20:20
007D23062300015841,Cappucino Latte ,6/23/2023 20:44
007D23062300015841,JUICE ALPUKAT,6/23/2023 20:44
007D23062300015841,SALE PISANG,6/23/2023 20:44
007D23062300015841,PISANG GORENG CRISPY ,6/23/2023 20:44
007D23062300015842,KOPI HITAM ,6/23/2023 20:49
007D23062300015842,bubuk kopi 500g,6/23/2023 20:49
007D23062300015843,AIR MINERAL RON 88,6/23/2023 20:51
007D23062300015844,KOPI ,6/23/2023 21:05
007D23062300015844,KOPI ,6/23/2023 21:05
007D23062300015844,PISANG GORENG CRISPY ,6/23/2023 21:05
007D23062300015844,TAHU ,6/23/2023 21:05
007D23062300015845,KOPI ,6/23/2023 21:19
007D23062300015845,INTEL ,6/23/2023 21:19
007D23062300015845,Milk Tea ,6/23/2023 21:19
007D23062300015846,KOPI ,6/23/2023 21:23
007D23062300015846,SINGKONG KEJU ,6/23/2023 21:23
007D23062300015846,CIRENG ,6/23/2023 21:23
007D23062300015847,SALE PISANG,6/23/2023 21:43
007D23062300015848,MIX MAX ANGGUR MERAH,6/23/2023 21:52
007D23062300015849,KOPI ,6/23/2023 21:52
007D23062300015849,KOPI ,6/23/2023 21:52
007D23062300015849,AIR MINERAL RON 88,6/23/2023 21:52
007D23062300015849,CIRENG ,6/23/2023 21:52
007D23062300015850,MILKSHAKE ,6/23/2023 21:58
007D23062300015850,SINGKONG KEJU ,6/23/2023 21:58
007D23062300015850,MILKSHAKE ,6/23/2023 21:58
007D23062300015850,KOPI ,6/23/2023 21:58
007D23062300015850,CIRENG ,6/23/2023 21:58
007D23062300015850,TEH TAWAR ,6/23/2023 21:58
007D23062300015850,INDOMIE TANTE ,6/23/2023 21:58
007D23062300015851,KACANG BAWANG,6/23/2023 22:00
007D23062300015851,62 ( noms snack 2000 ),6/23/2023 22:00
007D23062300015852,AIR MINERAL RON 88,6/23/2023 22:06
007D23062300015853,KOPI ,6/23/2023 22:09
007D23062300015853,JERUK ,6/23/2023 22:09
007D23062300015854,TEH TAWAR ,6/23/2023 22:18
007D23062300015855,JOSUA ,6/23/2023 22:25
007D23062300015855,TEH TAWAR ,6/23/2023 22:25
007D23062300015855,CIRENG ,6/23/2023 22:25
007D23062300015856,SIRUP ,6/23/2023 22:46
007D23062300015857,AIR MINERAL RON 88,6/23/2023 22:49
007D23062300015858,KOPI ,6/23/2023 23:36
007D23062300015858,AIR MINERAL RON 88,6/23/2023 23:36
007D23062300015859,AIR MINERAL RON 88,6/23/2023 23:47
007D23062300015860,62 ( noms snack 2000 ),6/23/2023 23:51
007D23062400015861,MIX MAX ANGGUR MERAH,6/24/2023 1:42
007D23062400015861,KOPI ,6/24/2023 1:42
007D23062400015862,KOPI ,6/24/2023 7:25
007D23062400015863,KOPI ,6/24/2023 9:28
007D23062400015864,KOPI ,6/24/2023 10:27
007D23062400015865,KOPI ,6/24/2023 10:28
007D23062400015866,KOPI ,6/24/2023 10:28
007D23062400015867,AIR MINERAL RON 88,6/24/2023 10:29
007D23062400015868,KOPI ,6/24/2023 10:53
007D23062400015868,SINGKONG KEJU ,6/24/2023 10:53
007D23062400015868,KENTANG ,6/24/2023 10:53
007D23062400015868,New Thai Tea ,6/24/2023 10:53
007D23062400015869,KOPI ,6/24/2023 10:55
007D23062400015869,KENTANG ,6/24/2023 10:55
007D23062400015870,nasi omlet,6/24/2023 12:03
007D23062400015870,NASI GORENG ,6/24/2023 12:03
007D23062400015870,TEH TAWAR ,6/24/2023 12:03
007D23062400015870,New Lemon tea ,6/24/2023 12:03
007D23062400015871,JAHE ,6/24/2023 13:11
007D23062400015871,SUSU PUTIH ,6/24/2023 13:11
007D23062400015871,AIR MINERAL RON 88,6/24/2023 13:11
007D23062400015871,TEH TAWAR ,6/24/2023 13:11
007D23062400015872,KOPI ,6/24/2023 13:20
007D23062400015872,SUSU PUTIH ,6/24/2023 13:20
007D23062400015873,KOPI ,6/24/2023 13:54
007D23062400015873,KOPI ,6/24/2023 13:54
007D23062400015873,KACANG BAWANG,6/24/2023 13:54
007D23062400015874,KOPI ,6/24/2023 16:34
007D23062400015874,Matcha latte ,6/24/2023 16:34
007D23062400015875,KOPI ,6/24/2023 16:35
007D23062400015875,TEH TAWAR ,6/24/2023 16:35
007D23062400015876,KOPI ,6/24/2023 16:35
007D23062400015877,KOPI ,6/24/2023 18:40
007D23062400015878,KOPI ,6/24/2023 19:10
007D23062400015878,Royal Chocolate ,6/24/2023 19:10
007D23062400015879,KOPI ,6/24/2023 19:37
007D23062400015879,INTEL ,6/24/2023 19:37
007D23062400015879,INTEL ,6/24/2023 19:37
007D23062400015879,Champion/Milo ,6/24/2023 19:37
007D23062400015880,AIR MINERAL RON 88,6/24/2023 19:52
007D23062400015881,AIR MINERAL RON 88,6/24/2023 19:53
007D23062400015881,KOPI ,6/24/2023 19:53
007D23062400015881,KOPI ,6/24/2023 19:53
007D23062400015881,Ice Cream ,6/24/2023 19:53
007D23062400015881,KOPI HITAM ,6/24/2023 19:53
007D23062400015882,KOPI ,6/24/2023 20:03
007D23062400015882,NUGGET ,6/24/2023 20:03
007D23062400015883,SALE PISANG,6/24/2023 20:19
007D23062400015884,KOPI ,6/24/2023 20:28
007D23062400015884,MILKSHAKE ,6/24/2023 20:28
007D23062400015884,Ice Cream Mix,6/24/2023 20:28
007D23062400015885,KOPI ,6/24/2023 20:30
007D23062400015885,SODA GEMBIRA ,6/24/2023 20:30
007D23062400015885,JAHE ,6/24/2023 20:30
007D23062400015886,MILKSHAKE ,6/24/2023 20:31
007D23062400015886,Milkshake Red Velvet ,6/24/2023 20:31
007D23062400015887,KOPI ,6/24/2023 20:35
007D23062400015887,SINGKONG KEJU ,6/24/2023 20:35
007D23062400015888,Ice Cream ,6/24/2023 20:38
007D23062400015888,CIRENG ,6/24/2023 20:38
007D23062400015888,PISANG GORENG CRISPY ,6/24/2023 20:38
007D23062400015889,KOPI ,6/24/2023 20:43
007D23062400015889,KOPI ,6/24/2023 20:43
007D23062400015890,Matcha latte ,6/24/2023 20:46
007D23062400015891,JOSUA ,6/24/2023 20:54
007D23062400015892,New Lemon tea ,6/24/2023 20:58
007D23062400015893,KOPI ,6/24/2023 21:05
007D23062400015893,AIR MINERAL RON 88,6/24/2023 21:05
007D23062400015894,KOPI ,6/24/2023 21:30
007D23062400015894,Milkshake Greentea ,6/24/2023 21:30
007D23062400015895,KOPI ,6/24/2023 21:43
007D23062400015896,KOPI ,6/24/2023 21:43
007D23062400015896,KOPI ,6/24/2023 21:43
007D23062400015896,NUGGET ,6/24/2023 21:43
007D23062400015897,KOPI ,6/24/2023 21:52
007D23062400015897,MILKSHAKE ,6/24/2023 21:52
007D23062400015897,KENTANG ,6/24/2023 21:52
007D23062400015898,SUSU SODA ,6/24/2023 21:56
007D23062400015898,TEH TAWAR ,6/24/2023 21:56
007D23062400015899,AIR MINERAL RON 88,6/24/2023 21:59
007D23062400015899,KENTANG ,6/24/2023 21:59
007D23062400015899,New Lemon tea ,6/24/2023 21:59
007D23062400015900,KOPI ,6/24/2023 22:05
007D23062400015900,MIE NYEMEK ,6/24/2023 22:05
007D23062400015901,KOPI ,6/24/2023 22:08
007D23062400015901,New Red Velvet ,6/24/2023 22:08
007D23062400015901,CIRENG ,6/24/2023 22:08
007D23062400015901,PISANG GORENG CRISPY ,6/24/2023 22:08
007D23062400015902,KOPI ,6/24/2023 22:12
007D23062400015902,Milk Tea ,6/24/2023 22:12
007D23062400015902,Milk Tea ,6/24/2023 22:12
007D23062400015902,ROTI BAKAR ,6/24/2023 22:12
007D23062400015902,62 ( noms snack 2000 ),6/24/2023 22:12
007D23062400015903,NASI GORENG ,6/24/2023 22:22
007D23062400015904,TEH TAWAR ,6/24/2023 22:42
007D23062400015904,ROTI BAKAR ,6/24/2023 22:42
007D23062400015905,SALE PISANG,6/24/2023 22:49
007D23062400015906,KOPI ,6/24/2023 22:53
007D23062400015906,KOPI ,6/24/2023 22:53
007D23062400015906,CIRENG ,6/24/2023 22:53
007D23062400015907,KOPI COKLAT (tanpa ampas) ,6/24/2023 23:00
007D23062400015907,KENTANG ,6/24/2023 23:00
007D23062400015908,SUSU SODA ,6/24/2023 23:21
007D23062400015908,ROTI BAKAR ,6/24/2023 23:21
007D23062400015908,KENTANG ,6/24/2023 23:21
007D23062400015908,Coffee Hazelnut ,6/24/2023 23:21
007D23062500015909,INDOMIE TANTE ,6/25/2023 0:12
007D23062500015909,KENTANG ,6/25/2023 0:12
007D23062500015909,Milkshake Red Velvet ,6/25/2023 0:12
007D23062500015909,Matcha latte ,6/25/2023 0:12
007D23062500015910,New Lemon tea ,6/25/2023 0:22
007D23062500015910,SINGKONG KEJU ,6/25/2023 0:22
007D23062500015911,NUGGET ,6/25/2023 0:27
007D23062500015912,KOPI ,6/25/2023 0:53
007D23062500015912,KOPI ,6/25/2023 0:53
007D23062500015912,KOPI ,6/25/2023 0:53
007D23062500015912,New Red Velvet ,6/25/2023 0:53
007D23062500015913,KOPI ,6/25/2023 0:58
007D23062500015913,OTAK,6/25/2023 0:58
007D23062500015913,TEH TAWAR ,6/25/2023 0:58
007D23062500015914,KOPI ,6/25/2023 1:03
007D23062500015915,TEH TAWAR ,6/25/2023 1:13
007D23062500015916,62 ( noms snack 2000 ),6/25/2023 1:17
007D23062500015917,KOPI ,6/25/2023 1:29
007D23062500015917,TEH TAWAR ,6/25/2023 1:29
007D23062500015917,KENTANG ,6/25/2023 1:29
007D23062500015917,PROST ,6/25/2023 1:29
007D23062500015918,KOPI ,6/25/2023 1:36
007D23062500015919,NASI GORENG ,6/25/2023 1:37
007D23062500015919,TEH TAWAR ,6/25/2023 1:37
007D23062500015920,KOPI ,6/25/2023 1:49
007D23062500015921,MILKSHAKE ,6/25/2023 2:13
007D23062500015921,MILKSHAKE ,6/25/2023 2:13
007D23062500015922,MIX MAX EXOTIC BLUE,6/25/2023 3:21
007D23062500015923,ROTI BAKAR ,6/25/2023 7:22
007D23062500015923,KOPI ,6/25/2023 7:22
007D23062500015923,KACANG BAWANG,6/25/2023 7:22
007D23062500015924,62 ( noms snack 2000 ),6/25/2023 10:15
007D23062500015925,TEH TAWAR ,6/25/2023 12:56
007D23062500015925,AIR MINERAL RON 88,6/25/2023 12:56
007D23062500015926,KOPI REMPAH ,6/25/2023 17:03
007D23062500015926,KOPI ,6/25/2023 17:03
007D23062500015927,KOPI ,6/25/2023 17:03
007D23062500015927,SOSIS BAKAR ,6/25/2023 17:03
007D23062500015927,Ice Cream ,6/25/2023 17:03
